Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,Puntaje_v3
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:08 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,14,6,10,0,https://twitter.com/GobSanNicolas/status/1804033529363247277#m,['https://pbs.twimg.com/media/GQk27j8XQAAc-4e.jpg'],,,inundación,-0.4259611517190933,-1.2621351517736912
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,1,2,1,0,https://twitter.com/GobSanNicolas/status/1804018851178307869#m,,,,inundación,-0.9839121587574482,-1.648434091359377
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",av manuel l barragán desde sendero hasta fidel vzz inundación media av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018849269838035#m,,,,inundación,-0.7230608388781548,-1.6452361550182104
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media juan pablo ii cristina larralde y san nicolás inundación media,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018847407591863#m,,,,inundación,-1.2139069214463234,-1.6538439113646746
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",intensidad de lluvia por región zona poniente moderadaconstante zona centro moderadaconstante zona oriente moderadaconstante,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804018836997337372#m,,,,lluvia,-0.6536820977926254,-1.3861433118581772
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:08 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,26,4,2,1,https://twitter.com/GobSanNicolas/status/1804018432213397904#m,['https://pbs.twimg.com/media/GQkpLWGWoAEmoBI.jpg'],,,inundación,-0.4259611517190933,-1.2621351517736912
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:40 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,0,1,1,0,https://twitter.com/GobSanNicolas/status/1804011397203866010#m,,,,inundación,-0.9839121587574482,-1.648434091359377
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:40 AM UTC",juan pablo ii cristina larralde y san nicolás inundación media av manuel l barragán desde sendero hasta fidel vzz inundación media av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804011392678142343#m,,,,inundación,-0.764989361166954,-1.641246184706688
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:39 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media,2,1,0,0,https://twitter.com/GobSanNicolas/status/1804011246468870161#m,,,,inundación,-1.1400895901024342,-1.648032944649458
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:37 AM UTC",intensidad de lluvia por región zona poniente moderadaconstante zona centro moderadaconstante zona oriente moderadaconstante,1,1,0,0,https://twitter.com/GobSanNicolas/status/1804010799746187438#m,,,,lluvia,-0.6536820977926254,-1.3861433118581772
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:37 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,17,1,5,0,https://twitter.com/GobSanNicolas/status/1804010750035325397#m,['https://pbs.twimg.com/media/GQkiMfXWwAE5MVf.jpg'],,,inundación,-0.4259611517190933,-1.2621351517736912
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:26 AM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,2,0,0,0,https://twitter.com/GobSanNicolas/status/1804007928501784701#m,,,,inundación,-0.9327647089958192,-1.6450740490108728
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:26 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media juan pablo ii cristina larralde y san nicolás inundación media av manuel l barragán desde sendero hasta fidel vzz inundación media,5,3,1,0,https://twitter.com/GobSanNicolas/status/1804007885401141714#m,,,,inundación,-1.175387468189001,-1.652108097448945
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:25 AM UTC",cómo va el arroyo arroyo topo chico universidad cristina larralde cristina larralde juventud con desborde cristina larralde las puentes cristina larralde juan pablo ii copan,2,0,2,0,https://twitter.com/GobSanNicolas/status/1804007806221050105#m,,,,inundación,0.5580122619867325,-1.632038664072752
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:11 AM UTC",intensidad de lluvia por región zona poniente moderadaconstante zona centro moderadaconstante zona oriente moderadaconstante,0,1,0,0,https://twitter.com/GobSanNicolas/status/1804004230434304190#m,,,,lluvia,-0.6536820977926254,-1.3861433118581772
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:11 AM UTC",san nicolás actualización tormenta tropical alberto hora jueves de junio,24,4,5,0,https://twitter.com/GobSanNicolas/status/1804004107604095291#m,['https://pbs.twimg.com/media/GQkcK_xXcAAEQye.jpg'],,,inundación,-0.4259611517190933,-1.2621351517736912
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 2:38 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,2,3,0,0,https://twitter.com/GobSanNicolas/status/1803980752251420706#m,,,,inundación,-0.9839121587574482,-1.648434091359377
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 2:38 AM UTC",juan pablo ii cristina larralde y san nicolás inundación media av manuel l barragán desde sendero hasta fidel vzz inundación media av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,3,3,0,0,https://twitter.com/GobSanNicolas/status/1803980707024273897#m,,,,inundación,-0.764989361166954,-1.641246184706688
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 2:37 AM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación media las puentes cristina larralde inundación media,2,3,0,0,https://twitter.com/GobSanNicolas/status/1803980632915071025#m,,,,inundación,-1.1400895901024342,-1.648032944649458
@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:41 AM UTC",realiza carlosrdzcade recorridos de ayuda por fuertes lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1803996750245491157#m,['https://pbs.twimg.com/media/GQkVe04XkAAIG7X.jpg'],,,lluvia,0.8818886615335941,-1.3894159980118275
@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:40 AM UTC",realiza gobescobedo cierres viales por lluvia,0,0,0,0,https://twitter.com/PortalElPunto/status/1803996287114568049#m,['https://pbs.twimg.com/media/GQkVDycWMAENjTY.jpg'],,,lluvia,0.7032854408025742,-1.3896353337913752
@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:34 AM UTC",evita nueva infraestructura pluvial inundaciones en mtygob colosioriojas,0,0,0,0,https://twitter.com/PortalElPunto/status/1803994803115323582#m,['https://pbs.twimg.com/media/GQkTtfYWwAE000L.jpg'],,,inundación,-1.088872179389,-1.0630394369363785
@PortalElPunto,Portal El Punto,"Jun 21, 2024 · 3:32 AM UTC",en segundo da de lluvias policía de mtygob brinda apoyo a ciudadanos colosioriojas,0,0,0,0,https://twitter.com/PortalElPunto/status/1803994275064988151#m,['https://pbs.twimg.com/media/GQkTOzWXMAAeHFg.jpg'],,,lluvia,-0.3063385933637619,-1.3967762030661106
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 11:48 PM UTC",totalmente inundada es como esta en estos momentos la casasorteotec tras las lluvias en nuevoleon por el paso de tormentatropical alberto,1,1,0,0,https://twitter.com/PortalElPunto/status/1803937987429867891#m,,['https://video.twimg.com/ext_tw_video/1803937954202562560/pu/pl/gt69T_xmuGJER6Wr.m3u8?tag=12'],,inundación,-1.3254192918539047,-1.3393385857343674
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 10:54 PM UTC",totalmente inundada es como esta en estos momentos la casasorteotec tras las lluvias en nuevoleon por el paso de tormentatropical alberto,0,0,0,0,https://twitter.com/PortalElPunto/status/1803924433524207726#m,,['https://video.twimg.com/ext_tw_video/1803924362984099840/pu/pl/LpvD8DGqrYAUDxes.m3u8?tag=12'],,inundación,-1.3254192918539047,-1.3393385857343674
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 10:54 PM UTC",debido a las lluvias el rioramos en allendenl se desborda dejando incomunicados a varios ranchos y comunidades de la zona tormentatropical alberto quedateencasa,0,0,0,0,https://twitter.com/PortalElPunto/status/1803924420844560639#m,,['https://video.twimg.com/ext_tw_video/1803924349700698113/pu/pl/Oxo6pGgRMQ1MnA3t.m3u8?tag=12'],,inundación,-1.2365966425277293,-1.3823969345539808
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 9:17 PM UTC",así luce el interior inundado de la casasorteotec con valor de más de mdp esto por las lluvias de tormentatropical alberto quedateencasa,1,0,0,0,https://twitter.com/PortalElPunto/status/1803899896925196493#m,,['https://video.twimg.com/ext_tw_video/1803899691093897216/pu/pl/M1MGGXwb2kKtxblA.m3u8?tag=12'],,inundación,-1.0861743912100792,-1.3529734751209617
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 9:02 PM UTC",apoya gobescobedo a población con traslados y atiende afectaciones por tormenta escobedoproxpol,0,0,0,0,https://twitter.com/PortalElPunto/status/1803896325248778646#m,['https://pbs.twimg.com/media/GQi6I-2WwAAaDmy.jpg'],,,no se relaciona,0.4974285587668419,-1.321006454527378
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 8:42 PM UTC",realiza transito de mtygob cierres viales por lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1803891301709983911#m,['https://pbs.twimg.com/media/GQi1ihTW0AAC3YG.jpg'],,,lluvia,0.8374337553977966,-1.3724587187170982
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 3:12 PM UTC",reportan usuarios de redes sociales la creciente de caída de agua proveniente de la zona de la huasteca en santa catarina qué se conduce por el río del mismo nombre por las lluvias de tormentatropical alberto,0,0,0,0,https://twitter.com/PortalElPunto/status/1803808239156351092#m,,['https://video.twimg.com/ext_tw_video/1803808081530236928/pu/pl/fqS3we90fUbhzpOM.m3u8?tag=12'],,lluvia,-1.0330693572759628,-1.265069555491209
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 5:49 AM UTC",brindan apoyo a ciudadanos varados por las lluvias oficiales de la policía de mtygob por instrucción del alcalde colosioriojas brindaron apoyo a ciudadanos que se encontraba varados frente a la alameda mariano escobedo ante la cancelación del transporte urbano,2,0,0,0,https://twitter.com/PortalElPunto/status/1803666508901491155#m,,['https://video.twimg.com/ext_tw_video/1803666459928743936/pu/pl/lRSrKnVELXG0WmB7.m3u8?tag=12'],,lluvia,-0.2706317901611328,-1.3972172774374485
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 5:47 AM UTC",realiza pcmty el cierre del vado ubicado en constitución y la calle padre mier debido a inundaciones en la zona por las lluvias de tormentatropical alberto,0,0,0,0,https://twitter.com/PortalElPunto/status/1803666055073595424#m,,['https://video.twimg.com/ext_tw_video/1803595021477695488/pu/pl/Tyhdt7aXKb5OGB6g.m3u8?tag=12'],,inundación,0.5849029645323753,-1.3281822316348553
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:50 AM UTC",se mantiene gobescobedo vigilante ante lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1803651613493448884#m,['https://pbs.twimg.com/media/GQfblONXYAE2EAC.jpg'],,,lluvia,0.9953711703419684,-1.4311930425465107
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:39 AM UTC",se mantiene gobsannicolas alerta por presencia de lluvias danielcarrillo lilyolivaresc nancyolguin mauroguerranl chaledelafuente,4,2,0,0,https://twitter.com/PortalElPunto/status/1803648797148405944#m,['https://pbs.twimg.com/media/GQfX--gXAAACQvc.jpg'],,,lluvia,-0.2800495326519012,-1.3943738006055355
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:07 AM UTC",despliega mtygob toda su fuerza operativa y tecnológica ante fuertes lluvias colosioriojas,0,0,0,0,https://twitter.com/PortalElPunto/status/1803640812808417287#m,['https://pbs.twimg.com/media/GQfRwQkWUAAW7Ka.jpg'],,,lluvia,1.2274748533964157,-1.410159643739462
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:05 AM UTC",despliegan operativo preventivo ante lluvias en municipiodegpe,0,0,0,0,https://twitter.com/PortalElPunto/status/1803640410230722804#m,['https://pbs.twimg.com/media/GQfRYZgXkAEAq3S.jpg'],,,lluvia,0.5984470397233963,-1.4267344661056995
@PortalElPunto,Portal El Punto,"Jun 18, 2024 · 12:02 AM UTC",se alista apodacaoficial ante llegada de fuertes lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1802854482797097459#m,['https://pbs.twimg.com/media/GQUGlmmWIAEoF9Y.jpg'],,,lluvia,0.3023811280727386,-1.3858367670327425
@PortalElPunto,Portal El Punto,"Jun 17, 2024 · 11:47 PM UTC",se declara gobescobedo listo ante la llegada de fuertes lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1802850658552295875#m,['https://pbs.twimg.com/media/GQUDHhhWgAA9Fac.jpg'],,,lluvia,-0.2099305391311645,-1.4085626304149628
@PortalElPunto,Portal El Punto,"Jun 17, 2024 · 11:41 PM UTC",se alista gobsannicolas ante pronostico de lluvias danielcarrillo lilyolivaresc nancyolguinsn chaledelafuente mauroguerranl,12,4,1,0,https://twitter.com/PortalElPunto/status/1802849009901654356#m,['https://pbs.twimg.com/media/GQUBnhgXMAAzSQ8.jpg'],,,lluvia,-0.5822328627109528,-1.3885596748441458
@PortalElPunto,Portal El Punto,"Jun 17, 2024 · 11:29 PM UTC",activa municipiodegpe operativo preventivo ante lluvias,3,0,0,0,https://twitter.com/PortalElPunto/status/1802846154465706238#m,['https://pbs.twimg.com/media/GQT_BRpXIAAHGKa.jpg'],,,lluvia,1.0993876662105322,-1.4151964224874973
@PortalElPunto,Portal El Punto,"Jun 17, 2024 · 1:25 AM UTC",activa mtygob su consejo municipal de protección civil ante pronóstico de lluvias colosioriojas,0,0,0,0,https://twitter.com/PortalElPunto/status/1802512987481088483#m,['https://pbs.twimg.com/media/GQPQAghWcAAvmN0.jpg'],,,lluvia,0.9787940867245196,-1.390937788411975
@PortalElPunto,Portal El Punto,"Jun 17, 2024 · 1:21 AM UTC",se prepara apodacaoficial ante llegada de fuertes lluvias y advierte a la ciudadanía sobre riesgos,0,0,0,0,https://twitter.com/PortalElPunto/status/1802511743442125144#m,['https://pbs.twimg.com/media/GQPO4ApXsAEfscU.jpg'],,,lluvia,1.0678395368158815,-1.3740459904074669
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones zona centro aramberri y de noviembre debido a postes de cfe derribados,7,1,0,0,https://twitter.com/mtygob/status/1803984066896891927#m,,,,inundación,-1.1030972599983215,-1.047923232242465
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones zona centro conchello y san nicolas ruiz cortines y conchello constitución carriles ordinarios y dr coss constitución carriles ordinarios y padre mier carriles express de las avenidas moroes prieto y constitución,9,2,2,0,https://twitter.com/mtygob/status/1803984061037449586#m,,,,inundación,-0.2850469350814819,-1.044427052140236
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones hasta el momento zona norte rodrigo gomez y próceres diaz ordaz y aaron saenz clouthier y aaron saenz almazan y zaragoza por desgaje del cerro,5,0,3,0,https://twitter.com/mtygob/status/1803984056599875602#m,,,,inundación,-0.3792746216058731,-0.9677712246775627
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 2:51 AM UTC",cierres a la vialidad por inundaciones hasta el momento zona sur camino al mirador y lazaro cardenas parque canoas antiguo camino a villa de santiago y avenida la hacienda antiguo camino a villa de santiago y santa anita,70,15,1,0,https://twitter.com/mtygob/status/1803983994243158135#m,,,,inundación,0.1580567359924316,-0.9774683117866516
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 6:00 PM UTC",en este momento compañeros de pcmty se encuentran atendiendo el reporte de deslave del carril express en av constitución y av venustiano carranza se pide a la ciudadanía evitar circular por la zona y extremar precauciones,373,88,10,9,https://twitter.com/mtygob/status/1803850344562331887#m,['https://pbs.twimg.com/media/GQiQUTfakAM9eIc.jpg'],,,inundación,-0.8864755481481552,-1.0000457614660263
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 5:33 PM UTC",durante el recorrido por los sistemas de amortiguamiento pluvial sap compañeros de la sismty comprobaron que gracias a que estos regulan el flujo de las corrientes de agua ayudan a evitar inundaciones en colonias que se veían afectadas por las lluvias,49,8,1,0,https://twitter.com/mtygob/status/1803843588289339832#m,,['https://video.twimg.com/ext_tw_video/1803843392235003904/pu/pl/x8qw3ER3RaZj55Ur.m3u8?tag=12'],,inundación,1.029618076980114,-1.3979862425476313
@mtygob,Gobierno Monterrey,"Jun 20, 2024 · 5:21 PM UTC",compañeros de pcmty tránsito y sspcmonterrey continúan con recorridos sobre las principales avenidas y puntos de riesgo cierres por inundación constitución y dr coss constitución y padre mier morones prieto y ayutla carriles ordinarios,2,0,1,0,https://twitter.com/mtygob/status/1803840668651131089#m,,,,inundación,0.9112274199724196,-1.642435459420085
