Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría,label,eléctrico,incendio,inundación,lluvia,no se relaciona,problema vial
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1476,304,47,58,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1477,304,47,58,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1721,330,49,76,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1640,322,49,70,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1640,322,49,71,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1642,322,49,70,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1643,323,49,71,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828754,,,,,,3,0.010216780006885529,0.003024309640750289,0.007300443481653929,0.9717503786087036,0.004039304796606302,0.0036688237451016903
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 21, 2024 · 3:52 PM UTC",buenos días bomberos nl estación en coordinación con prot civil santa catarina atendemos reporte de incendio en vivienda en la colonia a la fama ii en santacatarina nl logrando el rescate de personas con vida y una mascota,incendio,18,3,0,0,https://twitter.com/saz2000/status/1804180691774742753#m,"['https://pbs.twimg.com/media/GQm8xtbakAADIy-.jpg', 'https://pbs.twimg.com/media/GQm8xtZbUAAHPl2.jpg']",,,0.429416873,LA FAMA,,Santa Catarina,,"POLYGON Z ((-100.42312000028761 25.66527000011058 0, -100.42320000037955 25.665410000271436 0, -100.42337999968709 25.665749999762852 0, -100.42400999996136 25.66703000033442 0, -100.42435999991392 25.667719999778342 0, -100.42493000011928 25.66755999959446 0, -100.42544999981749 25.66755999959446 0, -100.42565999960914 25.66755999959446 0, -100.42599000043805 25.66759999964046 0, -100.42632000036758 25.667630000124575 0, -100.42673000038906 25.66759999964046 0, -100.42712000038756 25.66750999998669 0, -100.42778999980851 25.66736999982578 0, -100.42831000040604 25.667340000240983 0, -100.4284299996446 25.66724000012607 0, -100.42875000001231 25.667119999988188 0, -100.4287599995742 25.666899999735392 0, -100.42881999964311 25.666750000012655 0, -100.4289500002422 25.66666000035889 0, -100.4291499995727 25.666600000289918 0, -100.42938000028664 25.66650999973689 0, -100.42955000003235 25.666480000152035 0, -100.42961000010126 25.666540000221005 0, -100.43061999991289 25.666119999738385 0, -100.4307899996586 25.66631999996821 0, -100.43090999979648 25.66650999973689 0, -100.43109999956516 25.667019999873276 0, -100.43129000023316 25.667679999732343 0, -100.43080999968157 25.667679999732343 0, -100.43039000009827 25.667690000193545 0, -100.42940000030961 25.667690000193545 0, -100.42934000024064 25.66791000044634 0, -100.42955999959418 25.668069999730847 0, -100.42909999996488 25.668530000259466 0, -100.42870000040455 25.668780000097115 0, -100.42887999971208 25.66921000014156 0, -100.4284699996906 25.66941999993321 0, -100.42873999955117 25.669729999839774 0, -100.42936000026367 25.670309999606957 0, -100.429719999778 25.67019999993022 0, -100.43008999975353 25.670119999838278 0, -100.43059999988992 25.669999999700394 0, -100.43082000014272 25.669959999654452 0, -100.43065999995889 25.670696000320333 0, -100.43193999963114 25.67056999990575 0, -100.43205999976902 25.670580000366897 0, -100.43267999958215 25.670420000183015 0, -100.43306000001883 25.670500000274956 0, -100.43318000015671 25.671400000409847 0, -100.43328000027162 25.672120000337884 0, -100.4322199999529 25.67325999984928 0, -100.43215999988394 25.673330000379394 0, -100.43178000034658 25.673729999939724 0, -100.43168000023167 25.67395000019252 0, -100.43162999972458 25.673999999800287 0, -100.43150000002481 25.67405000030743 0, -100.43123999972607 25.674070000330403 0, -100.43111000002631 25.674099999915256 0, -100.43082000014272 25.67420000003017 0, -100.43074999961266 25.67424000007611 0, -100.43043000014427 25.674260000099082 0, -100.43026000039856 25.674269999660908 0, -100.42992000000783 25.67430000014508 0, -100.42938000028664 25.674320000168052 0, -100.42872999998934 25.67434999975285 0, -100.42805999966907 25.674360000213994 0, -100.42762999962463 25.67436999977582 0, -100.42692000015774 25.67436999977582 0, -100.42569999965514 25.674380000236965 0, -100.42563999958617 25.674380000236965 0, -100.42335999966411 25.674420000282964 0, -100.42320000037955 25.674329999729878 0, -100.42257000010528 25.674229999614965 0, -100.42185999973907 25.674110000376402 0, -100.42099999965012 25.673999999800287 0, -100.4207000002047 25.67399000023846 0, -100.42060000008979 25.67399000023846 0, -100.42043999990591 25.673979999777316 0, -100.42021999965311 25.673999999800287 0, -100.41996999981546 25.674039999846286 0, -100.4196999999549 25.674130000399373 0, -100.41939000004834 25.674229999614965 0, -100.41951000018622 25.673879999662404 0, -100.41988999972358 25.67247999985227 0, -100.42006999993038 25.67173000033938 0, -100.42017999960717 25.67112000008808 0, -100.41988999972358 25.671169999695906 0, -100.41974000000084 25.66962999972486 0, -100.41978000004684 25.669080000441852 0, -100.41971999997787 25.667940000031138 0, -100.42000999986146 25.665680000132056 0, -100.42064000013573 25.6655399999712 0, -100.42074000025065 25.665450000317435 0, -100.42121000034109 25.66535999976435 0, -100.42150999978651 25.66531999971835 0, -100.42158000031662 25.665310000156524 0, -100.42197000031513 25.66527000011058 0, -100.42220000012975 25.665239999626465 0, -100.42300999971155 25.66527000011058 0, -100.42312000028761 25.66527000011058 0))",1,0.01963847689330578,0.9183753132820129,0.012458311393857002,0.008058305829763412,0.02144230529665947,0.020027248188853264
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 21, 2024 · 3:52 PM UTC",buenos días bomberos nl estación en coordinación con prot civil santa catarina atendemos reporte de incendio en vivienda en la colonia a la fama ii en santacatarina nl logrando el rescate de personas con vida y una mascota,incendio,16,4,0,0,https://twitter.com/saz2000/status/1804180691774742753#m,"['https://pbs.twimg.com/media/GQm8xtbakAADIy-.jpg', 'https://pbs.twimg.com/media/GQm8xtZbUAAHPl2.jpg']",,,0.429416873,LA FAMA,,Santa Catarina,,"POLYGON Z ((-100.42312000028761 25.66527000011058 0, -100.42320000037955 25.665410000271436 0, -100.42337999968709 25.665749999762852 0, -100.42400999996136 25.66703000033442 0, -100.42435999991392 25.667719999778342 0, -100.42493000011928 25.66755999959446 0, -100.42544999981749 25.66755999959446 0, -100.42565999960914 25.66755999959446 0, -100.42599000043805 25.66759999964046 0, -100.42632000036758 25.667630000124575 0, -100.42673000038906 25.66759999964046 0, -100.42712000038756 25.66750999998669 0, -100.42778999980851 25.66736999982578 0, -100.42831000040604 25.667340000240983 0, -100.4284299996446 25.66724000012607 0, -100.42875000001231 25.667119999988188 0, -100.4287599995742 25.666899999735392 0, -100.42881999964311 25.666750000012655 0, -100.4289500002422 25.66666000035889 0, -100.4291499995727 25.666600000289918 0, -100.42938000028664 25.66650999973689 0, -100.42955000003235 25.666480000152035 0, -100.42961000010126 25.666540000221005 0, -100.43061999991289 25.666119999738385 0, -100.4307899996586 25.66631999996821 0, -100.43090999979648 25.66650999973689 0, -100.43109999956516 25.667019999873276 0, -100.43129000023316 25.667679999732343 0, -100.43080999968157 25.667679999732343 0, -100.43039000009827 25.667690000193545 0, -100.42940000030961 25.667690000193545 0, -100.42934000024064 25.66791000044634 0, -100.42955999959418 25.668069999730847 0, -100.42909999996488 25.668530000259466 0, -100.42870000040455 25.668780000097115 0, -100.42887999971208 25.66921000014156 0, -100.4284699996906 25.66941999993321 0, -100.42873999955117 25.669729999839774 0, -100.42936000026367 25.670309999606957 0, -100.429719999778 25.67019999993022 0, -100.43008999975353 25.670119999838278 0, -100.43059999988992 25.669999999700394 0, -100.43082000014272 25.669959999654452 0, -100.43065999995889 25.670696000320333 0, -100.43193999963114 25.67056999990575 0, -100.43205999976902 25.670580000366897 0, -100.43267999958215 25.670420000183015 0, -100.43306000001883 25.670500000274956 0, -100.43318000015671 25.671400000409847 0, -100.43328000027162 25.672120000337884 0, -100.4322199999529 25.67325999984928 0, -100.43215999988394 25.673330000379394 0, -100.43178000034658 25.673729999939724 0, -100.43168000023167 25.67395000019252 0, -100.43162999972458 25.673999999800287 0, -100.43150000002481 25.67405000030743 0, -100.43123999972607 25.674070000330403 0, -100.43111000002631 25.674099999915256 0, -100.43082000014272 25.67420000003017 0, -100.43074999961266 25.67424000007611 0, -100.43043000014427 25.674260000099082 0, -100.43026000039856 25.674269999660908 0, -100.42992000000783 25.67430000014508 0, -100.42938000028664 25.674320000168052 0, -100.42872999998934 25.67434999975285 0, -100.42805999966907 25.674360000213994 0, -100.42762999962463 25.67436999977582 0, -100.42692000015774 25.67436999977582 0, -100.42569999965514 25.674380000236965 0, -100.42563999958617 25.674380000236965 0, -100.42335999966411 25.674420000282964 0, -100.42320000037955 25.674329999729878 0, -100.42257000010528 25.674229999614965 0, -100.42185999973907 25.674110000376402 0, -100.42099999965012 25.673999999800287 0, -100.4207000002047 25.67399000023846 0, -100.42060000008979 25.67399000023846 0, -100.42043999990591 25.673979999777316 0, -100.42021999965311 25.673999999800287 0, -100.41996999981546 25.674039999846286 0, -100.4196999999549 25.674130000399373 0, -100.41939000004834 25.674229999614965 0, -100.41951000018622 25.673879999662404 0, -100.41988999972358 25.67247999985227 0, -100.42006999993038 25.67173000033938 0, -100.42017999960717 25.67112000008808 0, -100.41988999972358 25.671169999695906 0, -100.41974000000084 25.66962999972486 0, -100.41978000004684 25.669080000441852 0, -100.41971999997787 25.667940000031138 0, -100.42000999986146 25.665680000132056 0, -100.42064000013573 25.6655399999712 0, -100.42074000025065 25.665450000317435 0, -100.42121000034109 25.66535999976435 0, -100.42150999978651 25.66531999971835 0, -100.42158000031662 25.665310000156524 0, -100.42197000031513 25.66527000011058 0, -100.42220000012975 25.665239999626465 0, -100.42300999971155 25.66527000011058 0, -100.42312000028761 25.66527000011058 0))",1,0.01963847689330578,0.9183753132820129,0.012458311393857002,0.008058305829763412,0.02144230529665947,0.020027248188853264
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 7, 2024 · 11:30 PM UTC",buenas tardes bomberos nl estación y en coordinación con protección civil san pedro y prot civil sta catarina atendemos reporte de incendio en camión de valores blvd díaz ordaz la fama santacatarina nl,incendio,11,2,0,0,https://twitter.com/saz2000/status/1821327991873647056#m,['https://pbs.twimg.com/media/GUaoJ4VbgAAPIqe.jpg'],,,0.430609979,,,"San Pedro Garza García, Santa Catarina",,,1,0.01861114799976349,0.9235438704490662,0.011426468379795551,0.00823900755494833,0.0171146672219038,0.021064909175038338
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 7:38 PM UTC",bomberos nl estación en coordinación con sanpedro atendimos incendio en casahabitación colonia del valle spgg,incendio,26,6,0,0,https://twitter.com/saz2000/status/1803875037340143910#m,"['https://pbs.twimg.com/media/GQimyNzakAQnxsu.jpg', 'https://pbs.twimg.com/media/GQimyNoakAMP-Pl.jpg']",,,0.432679892,DEL VALLE,,San Pedro Garza García,,"POLYGON Z ((-100.37228000032161 25.663630000024625 0, -100.37267999988194 25.663170000395382 0, -100.37273999995091 25.663079999842296 0, -100.37284000006582 25.66295000014253 0, -100.37294999974256 25.662830000004647 0, -100.37300000024965 25.66272000032791 0, -100.37333999974106 25.66170999961696 0, -100.373419999833 25.661510000286455 0, -100.37347999990192 25.66131000005663 0, -100.37351000038603 25.661189999918747 0, -100.37382000029265 25.66116999989572 0, -100.37397999957716 25.661140000310922 0, -100.37405000010727 25.66108000024201 0, -100.37409999971504 25.660980000127097 0, -100.37413000019922 25.660819999943214 0, -100.37423000031413 25.660499999575507 0, -100.3743199999679 25.66016000008409 0, -100.37440000005978 25.659830000154557 0, -100.3744499996676 25.659629999924732 0, -100.37446999969058 25.65946999974085 0, -100.37446999969058 25.659270000410345 0, -100.37440000005978 25.659030000134578 0, -100.37438000003681 25.658889999973667 0, -100.37438999959863 25.658740000250987 0, -100.37456000024366 25.658279999722367 0, -100.37290000013473 25.657800000070097 0, -100.37175000016225 25.657450000117592 0, -100.37158000041654 25.657909999746835 0, -100.37124000002581 25.658900000434812 0, -100.37089999963513 25.65989000022347 0, -100.37054000012074 25.66090999959698 0, -100.37046999959068 25.661069999780807 0, -100.37013999966109 25.661909999846785 0, -100.37000999996138 25.662390000398375 0, -100.3698899998235 25.662899999635442 0, -100.3687900003581 25.66258999972888 0, -100.36828999978354 25.66244999956797 0, -100.36754999983248 25.662230000214493 0, -100.367139999811 25.662099999615464 0, -100.3653299999794 25.661590000378396 0, -100.3642600000988 25.661279999572514 0, -100.36145000001733 25.660460000428827 0, -100.35884999972757 25.6597199995785 0, -100.35615000022216 25.658930000019666 0, -100.3562999999449 25.658430000344424 0, -100.3564699996906 25.65792000020798 0, -100.35650999973655 25.65776999958598 0, -100.35662999987443 25.657329999979652 0, -100.35681999964311 25.656750000212526 0, -100.35697999982699 25.65620000003014 0, -100.35713000044899 25.65560999980181 0, -100.35730999975652 25.65503000003463 0, -100.35748000040155 25.654490000313444 0, -100.35759999964012 25.654160000383854 0, -100.3576900001932 25.65404000024597 0, -100.35779999986994 25.653949999692884 0, -100.35789000042303 25.653869999600943 0, -100.357719999778 25.653819999993175 0, -100.35781000033109 25.653779999947233 0, -100.35789000042303 25.653719999878263 0, -100.35794000003085 25.653650000247467 0, -100.35802999968456 25.65347999960244 0, -100.35814000026068 25.653340000340904 0, -100.35822999991444 25.65306000001914 0, -100.35826000039856 25.65293000031943 0, -100.35826999996038 25.652790000158518 0, -100.35845000016724 25.6527599996744 0, -100.35857999986695 25.652730000089605 0, -100.3590200003726 25.652649999997664 0, -100.35937999988693 25.652600000389896 0, -100.35986000043852 25.65254999988275 0, -100.36034999965261 25.652500000274983 0, -100.36075999967409 25.652460000228984 0, -100.36106999958065 25.652460000228984 0, -100.36136999992539 25.652429999744868 0, -100.36165999980898 25.65240000016007 0, -100.36255000038204 25.65228000002213 0, -100.36298000042655 25.652219999953218 0, -100.36444999986747 25.65205000020751 0, -100.36471000016621 25.652010000161567 0, -100.36584000011578 25.651870000000656 0, -100.36658999962862 25.651769999885744 0, -100.36727000041003 25.65170999981683 0, -100.36762000036259 25.651680000231977 0, -100.36820000012978 25.65164999974786 0, -100.36892000005781 25.65162999972489 0, -100.36990000028464 25.651600000140036 0, -100.37119999997986 25.651540000071122 0, -100.37142000023266 25.65152000004815 0, -100.37154000037054 25.65150999958695 0, -100.37175000016225 25.651489999563978 0, -100.37222000025264 25.65145999997918 0, -100.37245999962914 25.651450000417356 0, -100.37351000038603 25.651370000325414 0, -100.37413000019922 25.651330000279472 0, -100.37448000015172 25.6512999997953 0, -100.37472000042754 25.651290000233473 0, -100.37491999975805 25.651290000233473 0, -100.37511999998787 25.651310000256444 0, -100.37530000019473 25.651339999841298 0, -100.37575000026214 25.651450000417356 0, -100.37589999998488 25.651489999563978 0, -100.37622000035259 25.65158999967889 0, -100.3763900000983 25.651640000186035 0, -100.37682000014274 25.65180000036986 0, -100.37717999965713 25.651939999631452 0, -100.37756000009375 25.652079999792306 0, -100.37793999963111 25.652219999953218 0, -100.37860000038955 25.652480000251956 0, -100.37895999990394 25.652629999974693 0, -100.37924999978753 25.652779999697373 0, -100.37977999994689 25.65306000001914 0, -100.37986000003883 25.653100000065137 0, -100.38107000008029 25.65369999985529 0, -100.38127000031011 25.653799999970204 0, -100.38257000000533 25.65445999982927 0, -100.38291999995789 25.654599999990182 0, -100.38324999988743 25.654720000128066 0, -100.38347000014022 25.65478999975886 0, -100.38406000036855 25.654960000403833 0, -100.38435000025214 25.65503000003463 0, -100.38464999969756 25.6550900001036 0, -100.3849900000883 25.65517000019554 0, -100.38525000038703 25.655259999849306 0, -100.3854099996716 25.655310000356394 0, -100.38571999957816 25.655429999594958 0, -100.38688999957367 25.655919999708374 0, -100.38749000026314 25.656159999984197 0, -100.38778000014673 25.656269999660935 0, -100.38821000019118 25.65644999986779 0, -100.38794999989244 25.656980000027147 0, -100.38765000044702 25.657510000186505 0, -100.38735999966411 25.658080000391863 0, -100.38706999978052 25.65862999967493 0, -100.38634999985248 25.65841999988328 0, -100.38610000001484 25.659159999834287 0, -100.38374999956267 25.658470000390366 0, -100.3836599999089 25.658689999743842 0, -100.38347999970205 25.65919999988023 0, -100.38320999984148 25.65993000026947 0, -100.3829800000268 25.660739999851273 0, -100.38291000039607 25.661189999918747 0, -100.38287999991189 25.661339999641427 0, -100.38267999968207 25.66190000028496 0, -100.38238999979848 25.662580000167054 0, -100.382170000445 25.66307000028047 0, -100.3817800004465 25.663850000277478 0, -100.38144000005582 25.664439999606486 0, -100.38109000010326 25.665080000341902 0, -100.38076999973555 25.665660000109085 0, -100.38064000003584 25.665789999808794 0, -100.3805300003591 25.666030000084618 0, -100.38020000042951 25.666600000289918 0, -100.37996000015374 25.667269999710868 0, -100.37893000031909 25.66697000026545 0, -100.378879999812 25.667099999965217 0, -100.37653000025915 25.667099999965217 0, -100.3765700003051 25.666910000196538 0, -100.37676000007377 25.666310000406384 0, -100.37702000037257 25.66566999967091 0, -100.37709999956519 25.66543999985629 0, -100.37725000018719 25.66504000029596 0, -100.37513000044902 25.66445000006763 0, -100.37401999962316 25.66412000013804 0, -100.37228000032161 25.663630000024625 0))",1,0.019769631326198578,0.9187077879905701,0.010922089219093323,0.008381989784538746,0.018792906776070595,0.023425539955496788
