Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@AsiEsMonterrey,Así Es Monterrey,"Sep 3, 2024 · 3:55 PM UTC",mundoamlo,no se relaciona,1,0,0,0,https://twitter.com/AsiEsMonterrey/status/1830998152087736489#m,,,
@la_grenitas,Greñalda,"Sep 3, 2024 · 3:09 AM UTC",a los habitantes de la cdmx acaban de quitar de la constitución de la cdmx el concepto de propiedad privada sólo queda como respeto a la propiedad lo hizo un marxista batres con mayoría en el congreso esto es algo sumamente grave ya tienen todo el poder esto empezó,no se relaciona,20185,5322,338,206,https://twitter.com/la_grenitas/status/1830805171124727842#m,,,
@AsiEsMonterrey,Así Es Monterrey,"Sep 3, 2024 · 3:42 PM UTC",es en automático como dice luchoibarra,no se relaciona,1,0,0,0,https://twitter.com/AsiEsMonterrey/status/1830994718680822131#m,,,
@joluisgarcia,José Luis García C,"Sep 3, 2024 · 2:54 PM UTC",y en av leones muchos llegan más pronto caminando que en el auto en teoría la obra estaría lista en el verano,no se relaciona,50,11,9,0,https://twitter.com/joluisgarcia/status/1830982803208437763#m,,['https://video.twimg.com/ext_tw_video/1830982787437907968/pu/pl/6PJ2PbCWP4ZzWgur.m3u8?tag=12'],
@TigresOficial,Club Tigres 🐯,"Sep 3, 2024 · 3:00 PM UTC",hoy a siete años de tu partida seguimos recordándote y sigues en nuestros corazones de tigre a tigre abrazo hasta el cielo don rober,no se relaciona,5770,589,78,41,https://twitter.com/TigresOficial/status/1830984143531901275#m,['https://pbs.twimg.com/media/GWj2X0RXYAA6oxC.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 5, 2024 · 3:24 PM UTC",pospuesto por lluvia,lluvia,0,0,0,0,https://twitter.com/GobSanNicolas/status/1831714976425238758#m,['https://pbs.twimg.com/media/GWuPEBTXUAAOPxs.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 5, 2024 · 1:49 PM UTC",precauciones por lluvias comparte estas precauciones con tus vecins si tienes alguna emergencia llama al,lluvia,3,0,2,0,https://twitter.com/GobSanNicolas/status/1831691140589846908#m,['https://pbs.twimg.com/media/GWt5YlRXgAAtzRU.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 4, 2024 · 10:31 PM UTC",únete al equipo empresa líder alimenticia busca almacenista con ganas de crecer y aprender no esperes más llama al ext y comienza tu nuevo capítulo con nosotros oportunidadlaboral estabilidadybienestar úneteanuestrafamilia,no se relaciona,1,0,0,0,https://twitter.com/GobSanNicolas/status/1831460008795762772#m,['https://pbs.twimg.com/media/GWqnK7PWUAATWna.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 4, 2024 · 9:41 PM UTC",un espacio que ha presenciado la historia y evolución de nuestra ciudad y nos sigue acompañando como testigo del ayer y compañero del ahora te invitamos a disfrutar de su legado cultural y valor social porfirio díaz centro,no se relaciona,2,0,0,0,https://twitter.com/GobSanNicolas/status/1831447641487818969#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 4, 2024 · 9:41 PM UTC",se trata de un símbolo arquitectónico con elementos que datan de más de años y que brinda pertenencia tanto a las y los nicolaítas que residen localmente como a quienes se encuentran en otras partes del mundo,no se relaciona,2,1,1,0,https://twitter.com/GobSanNicolas/status/1831447605693542499#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 4, 2024 · 9:41 PM UTC",maravilla histórica en san nicolás la parroquia san nicolás de tolentino ícono nicolaíta fue reconocida como ganadora de de las maravillas históricas de nl en la categoría maravilla histórica hecha por el hombre,no se relaciona,15,5,1,0,https://twitter.com/GobSanNicolas/status/1831447465234723030#m,"['https://pbs.twimg.com/media/GWqbwrwWoAA9wWT.jpg', 'https://pbs.twimg.com/media/GWqbwrzW4AA5hdu.jpg', 'https://pbs.twimg.com/media/GWqbwrzWYAA19DR.jpg', 'https://pbs.twimg.com/media/GWqbwrwWAAARgNS.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 4, 2024 · 6:26 AM UTC",actualización lluvias hora hrs miércoles septiembre cierres viales nogalar y famosa altura munich av barragán y lerdo de tejada av fidel velazquez cómo va el arroyo arroyo copan arroyo topo chico,lluvia,12,1,2,0,https://twitter.com/GobSanNicolas/status/1831217154269520052#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 11:16 PM UTC",intensidad de lluvia por region zona poniente moderada zona centro baja zona oriente sin lluvia,lluvia,1,0,0,0,https://twitter.com/GobSanNicolas/status/1831109123548623263#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 11:16 PM UTC",arroyo potreto anahuac y cristina larralde arroyo sendero y brecha arroyo av c y av arroyo calle apolo y trabajadores cetemistas porcentaje minimo,no se relaciona,1,0,1,0,https://twitter.com/GobSanNicolas/status/1831109120318918910#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 11:16 PM UTC",cómo va el arroyo nivel de arroyos arroyo universidad y cristina larralde arroyo barragan y nogalar arroyo cristina larralde y las puentes arroyo cristina larralde y la juventud arroyo nogalar sur y del bosque,no se relaciona,1,0,1,0,https://twitter.com/GobSanNicolas/status/1831109118335041713#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 11:15 PM UTC",san nicolás actualización lluvias hora hrs martes septiembre cierres viales lerdo entre barragan y las torres,lluvia,4,0,1,0,https://twitter.com/GobSanNicolas/status/1831108680403816615#m,['https://pbs.twimg.com/media/GWlno7YXMAARCCs.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 10:34 PM UTC",intensidad de lluvia por region zona poniente moderada zona centro baja zona oriente sin lluvia,lluvia,1,0,0,0,https://twitter.com/GobSanNicolas/status/1831098505345048619#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 10:34 PM UTC",arroyo potreto anahuac y cristina larralde arroyo sendero y brecha arroyo av c y av arroyo calle apolo y trabajadores cetemistas porcentaje minimo,no se relaciona,1,0,1,0,https://twitter.com/GobSanNicolas/status/1831098500001784046#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 10:34 PM UTC",cómo va el arroyo nivel de arroyos arroyo universidad y cristina larralde arroyo barragan y nogalar arroyo cristina larralde y las puentes arroyo cristina larralde y la juventud arroyo nogalar sur y del bosque,no se relaciona,3,0,2,0,https://twitter.com/GobSanNicolas/status/1831098496004603950#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 10:33 PM UTC",san nicolás actualización lluvias hora hrs martes septiembre cierres viales no se encuentran cierres al momento,lluvia,15,5,1,0,https://twitter.com/GobSanNicolas/status/1831098239820661024#m,['https://pbs.twimg.com/media/GWleJMEXwAAA1Av.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 9:24 PM UTC",orgullo de ciudad celebramos a nuestros héroes deportivos que nos hicieron brillar en la olimpiada estatal felicidades campeones orgullonicolaíta deporte,no se relaciona,3,0,0,0,https://twitter.com/GobSanNicolas/status/1831080794934378985#m,"['https://pbs.twimg.com/media/GWlORsYXMAA5khN.jpg', 'https://pbs.twimg.com/media/GWlORscWwAA_PY4.jpg', 'https://pbs.twimg.com/media/GWlORsiWcAEj8dt.jpg', 'https://pbs.twimg.com/media/GWlORsZWAAEqnzB.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 8:45 PM UTC",ayuda a restaurar la funcionalidad de nuestros pacientes después de enfermedades o lesiones postula ahora ext oportunidadlaboral salud sannicolás,no se relaciona,0,0,0,0,https://twitter.com/GobSanNicolas/status/1831071068989059215#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 3, 2024 · 8:45 PM UTC",únete a nuestro equipo de salud el gobierno municipal de san nicolás busca médico especialista en rehabilitación física requisitos cédula y título de especialidad médica ofrecemos prestaciones de ley,no se relaciona,2,0,1,0,https://twitter.com/GobSanNicolas/status/1831071043466785270#m,['https://pbs.twimg.com/media/GWlFaB6XsAA0Q8K.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 2, 2024 · 11:08 PM UTC",únete a nuestro equipo el gobierno municipal de san nicolás busca educadora para brindar atención y enseñanza a niñas y niños en educación preescolar requisitos licenciatura en educación preescolar postula ahora ext oportunidadlaboral educación,no se relaciona,0,1,0,0,https://twitter.com/GobSanNicolas/status/1830744749306732632#m,['https://pbs.twimg.com/media/GWgcpRwW8AAAVtF.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 2, 2024 · 4:06 PM UTC",trabajamos cumplimos mejoramos la renovación de los sanitarios del parque las arboledas ya es una realidad nuestro compromiso es brindar espacios seguros y cómodos para todos san nicolás el mejor lugar para vivir mejoracontinua sannicolás,no se relaciona,32,3,6,1,https://twitter.com/GobSanNicolas/status/1830638523231129617#m,"['https://pbs.twimg.com/media/GWe8CJvWoAA6M3G.jpg', 'https://pbs.twimg.com/media/GWe8CJ7XQAYDe_N.jpg', 'https://pbs.twimg.com/media/GWe8CJvWkAIKh5W.jpg', 'https://pbs.twimg.com/media/GWe8CKMWgAAtg8x.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 1, 2024 · 9:35 PM UTC",permanece informado en medios oficiales ante cualquier emergenciasn alertasn,no se relaciona,1,0,0,0,https://twitter.com/GobSanNicolas/status/1830358971292807198#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 1, 2024 · 9:35 PM UTC",intensidad de lluvia por region zona poniente sin lluvia zona centro sin lluvia zona oriente sin lluvia,lluvia,2,0,1,0,https://twitter.com/GobSanNicolas/status/1830358969166057720#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 1, 2024 · 9:35 PM UTC",arroyo sendero y brecha arroyo av c y av arroyo calle apolo y trabajadores cetemistas copan,no se relaciona,0,0,1,0,https://twitter.com/GobSanNicolas/status/1830358966829986027#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 1, 2024 · 9:35 PM UTC",arroyo universidad y cristina larralde arroyo barragan y nogalar arroyo cristina larralde y las puentes arroyo cristina larralde y la juventud arroyo nogalar sur y del bosque arroyo potreto anahuac y cristina larralde,no se relaciona,0,0,1,0,https://twitter.com/GobSanNicolas/status/1830358964527051162#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Sep 1, 2024 · 9:35 PM UTC",fidel velázquez y barragán cómo va el arroyo nivel de arroyos,no se relaciona,0,0,2,0,https://twitter.com/GobSanNicolas/status/1830358962539020330#m,,,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 30, 2024 · 11:57 PM UTC",fin de curso taller modelaje nuestros abuelitos del gerontológico de san nicolás terminaron el taller de modelaje su dedicación y pasión los llevó a desfilar con elegancia y confianza felicitaciones a los grandes que nos enseñan que la vida se disfruta al máximo,no se relaciona,13,2,0,0,https://twitter.com/GobSanNicolas/status/1829669796990108018#m,"['https://pbs.twimg.com/media/GWRK9u2WcAE6FnX.jpg', 'https://pbs.twimg.com/media/GWRK9u2WcAIbX0Y.jpg', 'https://pbs.twimg.com/media/GWRK9u3WEAAGXSp.jpg', 'https://pbs.twimg.com/media/GWRK9u3XkAARCp_.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 30, 2024 · 11:56 PM UTC",compañeros de lectura nuestros abuelitos del gerontológico de san nicolás compartieron historias y amor con los lomitos de la casa del bienestar animal un día de lectura y ternura que tocó corazones abuelitosyperros amorsinedad lecturasolidaria,no se relaciona,14,3,1,1,https://twitter.com/GobSanNicolas/status/1829669622674833428#m,"['https://pbs.twimg.com/media/GWRK0UcWgAEBzNn.jpg', 'https://pbs.twimg.com/media/GWRK0UbXIAA7BVQ.jpg', 'https://pbs.twimg.com/media/GWRK0UkXgAAo2jk.jpg', 'https://pbs.twimg.com/media/GWRK0UfWoAACPtc.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 30, 2024 · 7:02 PM UTC",pospuesto por lluvia,lluvia,25,5,1,0,https://twitter.com/GobSanNicolas/status/1829595483788231005#m,['https://pbs.twimg.com/media/GWQHZPJXcAAY-eD.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 30, 2024 · 6:04 PM UTC",te invitamos a participar en el concurso y taller de pintura pinceladas a color donde podrás expresar tu creatividad y compartir momentos inolvidables con tus seres queridos inscríbete ahora a través del enlace,no se relaciona,9,4,0,0,https://twitter.com/GobSanNicolas/status/1829580905922347211#m,['https://pbs.twimg.com/media/GWP6IwzWwAgv28F.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 29, 2024 · 4:47 PM UTC",un sueño hecho realidad san nicolás ya tiene su propio estadio de fútbol americano un espacio para crecer para soñar y para hacer historia juntos seguimos siendo de san nicolás el mejor lugar para vivir fútbolamericano sannicolás deporteesvida,no se relaciona,18,7,0,0,https://twitter.com/GobSanNicolas/status/1829199205673693286#m,"['https://pbs.twimg.com/media/GWKe6PfW0BICvZv.jpg', 'https://pbs.twimg.com/media/GWKe6PmW0AAJwvK.jpg', 'https://pbs.twimg.com/media/GWKe6PZW0AkMVIR.jpg', 'https://pbs.twimg.com/media/GWKe6PlW0AYjevC.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 29, 2024 · 4:45 PM UTC",acude hoy de agosto a gertrudis boca negra entre vallada y sendero col mujeres ilustres hasta las y accede al módulo de salud,no se relaciona,4,0,0,0,https://twitter.com/GobSanNicolas/status/1829198753011519950#m,"['https://pbs.twimg.com/media/GWKejjYW0AUlq2X.jpg', 'https://pbs.twimg.com/media/GWKejjaW0AwmVxN.jpg', 'https://pbs.twimg.com/media/GWKejjYW0AM_os6.jpg', 'https://pbs.twimg.com/media/GWKejjXW0AIorcq.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 29, 2024 · 1:21 PM UTC",salud en tu casa acude hoy de agosto a gertrudis boca negra entre vallada y sendero col mujeres ilustres de a y accede al módulo de salud,no se relaciona,3,0,0,0,https://twitter.com/GobSanNicolas/status/1829147300406469073#m,['https://pbs.twimg.com/media/GWJvxiEXYAACwh1.jpg'],,
@daniel_carrillo,Daniel Carrillo Mtz,"Aug 29, 2024 · 3:45 AM UTC",herramientas contra el cambio climatico de gobsannicolas una ruta definida sistema monitoreo calidad aire inventario emisionespacmun generación energía limpia captadora de agua para reuso vehiculos reciclados huertos urbanos policia ambiental,no se relaciona,32,14,4,0,https://twitter.com/daniel_carrillo/status/1829002382354809335#m,,,
@AlcaldesMexico,Alcaldes de México,"Aug 29, 2024 · 3:25 AM UTC",fotonméxico hace acto de presencia en la a entrega de los premiosalcaldes para el galardón por cooperación internacional para gobsannicolas,no se relaciona,1,1,0,0,https://twitter.com/AlcaldesMexico/status/1828997263806607651#m,['https://pbs.twimg.com/media/GWHnTyNaQAArQCp.jpg'],,
@AlcaldesMexico,Alcaldes de México,"Aug 29, 2024 · 3:24 AM UTC",el gobsannicolas de danielcarrillo obtiene el reconocimiento cooperación internacional por implementar ruta sostenible para enfrentar el cambio climático destinar proyectos de reciclaje huertos urbanos paneles solares y demás añosalcaldes premiosalcaldes,no se relaciona,6,4,1,1,https://twitter.com/AlcaldesMexico/status/1828997005085159878#m,['https://pbs.twimg.com/media/GWHm-1ub0AA53gL.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 27, 2024 · 4:04 PM UTC",compañeros de lectura en casa de bienestar animal de san nicolás la lectura los ayuda a socializar relajarse y ser más adoptables acompáñalos en este viaje de agosto am cupo limitado informes dales una voz dales un hogar,no se relaciona,5,0,0,0,https://twitter.com/GobSanNicolas/status/1828463570553626688#m,['https://pbs.twimg.com/media/GWAB7L9WoAAkoel.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 26, 2024 · 9:31 PM UTC",vive arboledas se transformó en una fiesta de época donde cientos de nicolaítas bailaron con pasión al ritmo de los s s y s entre risas baile y diversión creamos recuerdos inolvidables gracias por ser parte de esta fiesta hasta la próxima edición,no se relaciona,10,0,1,0,https://twitter.com/GobSanNicolas/status/1828183394624151744#m,"['https://pbs.twimg.com/media/GV8DGzJWEAIDtGV.jpg', 'https://pbs.twimg.com/media/GV8DGzJWQAAi3Du.jpg', 'https://pbs.twimg.com/media/GV8DGzJWEAEW-To.jpg', 'https://pbs.twimg.com/media/GV8DGzJW4AAemLj.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 26, 2024 · 8:47 PM UTC",celebra con nosotros el fin de curso taller de modelaje un viaje de creatividad y aprendizaje viernes de agosto am en unidad gerontológica san nicolás presencia la exposición de talentos y esfuerzo no te pierdas la emoción,no se relaciona,1,0,0,1,https://twitter.com/GobSanNicolas/status/1828172315927978216#m,['https://pbs.twimg.com/media/GV75CEPXsAEWIZc.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 26, 2024 · 8:45 PM UTC",solicitamos de su apoyo para la localización de nahomi judith leal lópez cualquier información comunicarse a los teléfonos y,no se relaciona,22,41,0,0,https://twitter.com/GobSanNicolas/status/1828172033793880175#m,['https://pbs.twimg.com/media/GV74xprXYAAdULJ.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 24, 2024 · 11:19 PM UTC",la música une corazones con éxito rotundo la masterclass de canto ritmo y percusión corporal llegó a san nicolás abrazando a toda la comunidad el maestro behomar rojas y el coro comunitario infantil y juvenil coristas de san nicolás encabezaron esta fiesta de talento,no se relaciona,7,0,0,0,https://twitter.com/GobSanNicolas/status/1827485967265018367#m,"['https://pbs.twimg.com/media/GVyIytxXkAAVSz9.jpg', 'https://pbs.twimg.com/media/GVyIytxXMAESQuu.jpg', 'https://pbs.twimg.com/media/GVyIytxWMAABbXw.jpg']",,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 23, 2024 · 6:09 PM UTC",prevenir el consumo de alcohol puede salvar vidas ven y conoce este simulador que te muestra los peligros de conducir en estado de ebriedad te esperamos este sábado de agosto en el estacionamiento de bodega aurrerá santo domingo de a horas,no se relaciona,6,3,0,0,https://twitter.com/GobSanNicolas/status/1827045540019703970#m,['https://pbs.twimg.com/media/GVr4O9dXQAAtyoE.jpg'],,
@GobSanNicolas,Gobierno de San Nicolás,"Aug 23, 2024 · 4:33 PM UTC",cinema san nico presenta permission to dance el de agosto a las hrs en parque las arboledas una noche de kmagia con botargas tinytan snacks y merch no te lo pierdas no te pierdas la fiesta informes kpopensannico cinealairelibre bts,no se relaciona,10,4,1,0,https://twitter.com/GobSanNicolas/status/1827021404383948808#m,['https://pbs.twimg.com/media/GVriSIoXEAACtnq.jpg'],,
