Usuario,Nombre,Fecha,Texto,Tipo,Nivel,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@Conagua_OCRB,Conagua OCRB Mty,"Jun 20, 2024 · 2:29 PM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,lluvia,,217,55,4,4,https://twitter.com/Conagua_OCRB/status/1803797371366621418#m,['https://pbs.twimg.com/media/GQhgJZVWMAA7qbG.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 19, 2024 · 7:25 PM UTC",se observan chubascos y lluvias fuertes en la imagen de radar de esta tarde en regiones de nuevoleón y tamaulipas,lluvia,,47,3,0,0,https://twitter.com/LCAlatorre/status/1803509553243496770#m,['https://pbs.twimg.com/media/GQdaYQPXQAAh_H9.jpg'],,
@conagua_clima,CONAGUA Clima,"Jun 19, 2024 · 2:05 PM UTC",se prevén lluvias torrenciales en coahuila hidalgo nuevoleón puebla querétaro sanluispotosí tamaulipas y veracruz más información en,lluvia,,208,52,5,2,https://twitter.com/conagua_clima/status/1803428910815911980#m,,,['https://video.twimg.com/tweet_video/GQcRBnKaIAIbRUJ.mp4']
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 19, 2024 · 1:33 PM UTC",hoy inicia el pronóstico de lluvias junio pendientes presa la boca namo lluvias esc almacenamiento mm presa cerro prieto esc almacenamiento mm presa el cuchillo esc almacenamiento mm,lluvia,,293,74,9,6,https://twitter.com/LCAlatorre/status/1803420886902432101#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 19, 2024 · 1:00 PM UTC",aviso potencial ciclón tropical uno junio am nota empieza la jornadas de lluvias generalizadas a partir de la tarde de hoy pendientes y atentos somosconagua ocrb,lluvia,,19,4,0,0,https://twitter.com/LCAlatorre/status/1803412423090561492#m,['https://pbs.twimg.com/media/GQcCCpAXIAAVhiX.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 18, 2024 · 6:28 PM UTC",el potencialciclóntropical uno se localiza km al oestenoroeste de celestún yucatán y a km al estesureste de la pesca tamaulipas sus bandas nubosas mantendrán lluvias de intensas a torrenciales mayor información ensmnconaguagobmxespronos,lluvia,,15,3,0,0,https://twitter.com/LCAlatorre/status/1803132579018834364#m,['https://pbs.twimg.com/media/GQYDhPtaIAEFBr7.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 18, 2024 · 2:11 PM UTC",para hoy se prevén lluvias intensas en campeche chiapas oaxaca puebla quintanaroo tamaulipas veracruz y yucatán más información en gobmxconaguaprensa,lluvia,,7,1,0,0,https://twitter.com/LCAlatorre/status/1803068106425647142#m,['https://pbs.twimg.com/media/GQXI4yGWAAEgfQ0.jpg'],,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 18, 2024 · 1:20 PM UTC",registren estos niveles a ver como terminamos después de las lluvias tan esperadas presa la boca namo lluvias esc alm mm presa cerro prieto esc alm mm presa el cuchillo esc alm mm,lluvia,,573,170,35,4,https://twitter.com/LCAlatorre/status/1803055222891192427#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 17, 2024 · 1:19 PM UTC",buen díaanimo dependemos de un ciclón presa la boca namo lluvias esc almacenamiento mm presa cerro prieto esc almacenamiento mm presa el cuchillo esc almacenamiento mm datos a las,lluvia,,108,23,13,2,https://twitter.com/LCAlatorre/status/1802692651210215871#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 15, 2024 · 1:51 PM UTC",buenos días nl presa la boca namo lluvias esc almacenamiento mm presa cerro prieto esc almacenamiento mm presa el cuchillo esc almacenamiento mm datos a las hrs junio,lluvia,,45,7,1,1,https://twitter.com/LCAlatorre/status/1801975916307910926#m,,,
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 14, 2024 · 1:47 PM UTC",presa la boca namo lluvias esc almacenamiento mm presa cerro prieto esc almacenamiento mm presa el cuchillo esc almacenamiento mm datos a las hrs junio,lluvia,,32,10,5,2,https://twitter.com/LCAlatorre/status/1801612366980723030#m,,,
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 8:13 PM UTC",adiós a la casa del tec la residencia que seria el primer premio del popular sorteo con valor de millones de pesos fue afectada seriamente por las lluvias sorteotec alberto tormentatropical monterrey mtyfollow identidadnlcom,lluvia,,3,0,0,1,https://twitter.com/IdentidadNL/status/1803883881348894876#m,,['https://video.twimg.com/ext_tw_video/1803883825514024961/pu/pl/FI1gOzEOUYUOOqJU.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 7:33 PM UTC",rescatan a personas de la alianza elementos de fuerza civil llevaron a un albergue a habitantes de la colonia la alianza que estaban en riesgo en su domicilio fuerzacivil refugio laalianza tormentatropical lluvias alberto mtyfollow identidadnlcom,lluvia,,2,0,0,0,https://twitter.com/IdentidadNL/status/1803873829132915158#m,"['https://pbs.twimg.com/media/GQilJVyWsAAf3oC.jpg', 'https://pbs.twimg.com/media/GQilLxCWkAABiJ4.jpg', 'https://pbs.twimg.com/media/GQilOxDWYAA1GSe.jpg', 'https://pbs.twimg.com/media/GQilQHCWMAAafhu.jpg']",,
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 2:22 AM UTC",lluvias dos menores de años de edad perdieron la vida mientras jugaban en sus bicicletas bajo la lluvia y tocaron unos cables eléctricos en el municipio de allende mtyfollow qepd albert tormentatropical identidadnlcom,eléctrico,,2,1,0,0,https://twitter.com/IdentidadNL/status/1803614339514941907#m,['https://pbs.twimg.com/media/GQe5rvHXoAAnk-l.jpg'],,
@IdentidadNL,Identidad Nuevo León,"Jun 19, 2024 · 6:34 PM UTC",llegan las lluvias a nuevo león las primeras precipitaciones del potencial ciclón ya se registran en la zona del municipio de linares lluvia ciclon nuevoleón precaución mtyfollow identidadnlcom,lluvia,,1,1,0,0,https://twitter.com/IdentidadNL/status/1803496668694016253#m,,['https://video.twimg.com/ext_tw_video/1803496635034411008/pu/pl/eurPLfMLa1m7Ayu1.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 19, 2024 · 2:01 PM UTC",alerta hoy llegan las lluvias a nuevo león el gobernador samuel garcía anunció que se esperan lluvias intensas para las de la tarde gracias al potencial ciclón que se forma en el golfo samuelgarcias ayd saludnl lluvias tormenta mtyfollow identidadnlcom,lluvia,,2,1,0,0,https://twitter.com/IdentidadNL/status/1803427996176371971#m,['https://pbs.twimg.com/media/GQcPVC3WMAAn5TP.jpg'],,
@IdentidadNL,Identidad Nuevo León,"Jun 17, 2024 · 10:29 PM UTC",dentro de las previsiones por la llegada de fuertes lluvias al estado samuel garcía anunció que se cancelarán las clases y algunos trabajos últimahora lluvias huracán sequía mtyfollow identidadnlcom,lluvia,,3,2,0,0,https://twitter.com/IdentidadNL/status/1802830834266960222#m,['https://pbs.twimg.com/media/GQTwt1vXkAAI_DK.jpg'],,
@IdentidadNL,Identidad Nuevo León,"Jun 17, 2024 · 7:47 PM UTC",esta tarde el gobernador samuelgarcias anunciará los planes del estado ante la inminente llegada de fuertes lluvias para la próxima semana lluvias huracán nuevoleón mtyfollow identidadnlcom,lluvia,,6,1,1,0,https://twitter.com/IdentidadNL/status/1802790240748491109#m,,['https://video.twimg.com/ext_tw_video/1802790209639063552/pu/pl/fD5UDJj_KsS0dXv9.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 15, 2024 · 6:32 AM UTC",así se alejó claudia sheinbaum de lugar donde sus elementos de avanzada chocaron a un vehículo resultando una persona sin vida y una más con lesiones de consideración claudia amlo monclova pastadeconchos qepd accidente identidasnlcom video funesta,no se relaciona,,0,0,0,0,https://twitter.com/IdentidadNL/status/1801865318987415811#m,,['https://video.twimg.com/ext_tw_video/1801863037961351168/pu/pl/U3b2dDLBprkuKn5K.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 14, 2024 · 6:47 PM UTC",muere elemento de avanzada de claudia sheinbaum en accidente carretero cuando se dirigían a la gira en donde acompañará al presidente amlo sobrevino un accidente y la presidenta electa llegó al lugar a prestar auxilio claudia qepd amlo mtyfollow identidadnlcom,no se relaciona,,0,1,0,0,https://twitter.com/IdentidadNL/status/1801688011966713983#m,['https://pbs.twimg.com/media/GQDhM05WkAAvHWk.jpg'],,
@IdentidadNL,Identidad Nuevo León,"Jun 9, 2024 · 2:38 AM UTC",lamentable momento del accidente en el rich de san luis potosí donde perdieron la vida dos personas instantáneamente y otras resultaron heridas de gravedad sanluispotosí rich accidente lesionados qepd mtyfollow identidadnlcom,no se relaciona,,22,6,1,0,https://twitter.com/IdentidadNL/status/1799632160669970820#m,,['https://video.twimg.com/ext_tw_video/1799631589145534464/pu/pl/RO5m6sdRpIN2e-Mm.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 9, 2024 · 2:27 AM UTC",trenazo tren embiste camión de personal en garcía nl a pesar de lo aparatoso del accidente solo una persona resultó con lesiones menores accidente garcíanl viral vecinosgarcia cuidadoconeltren pcnuevoleon mtyfollow desdecamion identidadnlcom,no se relaciona,,3,0,0,0,https://twitter.com/IdentidadNL/status/1799629317036441750#m,,['https://video.twimg.com/ext_tw_video/1799628793620914176/pu/pl/C6ky-tN6omr1NNXm.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 8, 2024 · 11:15 PM UTC",peligro en la sierra de santiago nl la lluvia y los escurrimientos mantienen en alerta a las comunidades de las partes altas del municipio riesgo inundaciones lluvia santiago nuevoleón mtyfollow identidadnlcom,inundación,,0,0,0,0,https://twitter.com/IdentidadNL/status/1799581023316983940#m,,['https://video.twimg.com/ext_tw_video/1799580999501668353/pu/pl/NbPfLmr9_YuHRNMU.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 7, 2024 · 5:24 AM UTC",reportan desplome de un elevador en el tec de monterrey unidades de rescate se dirigen al lugar se desconoce si hay lesionados tecdemonterrey caidadeelevador accidente mtyfollow identidadnlcom,no se relaciona,,1,2,0,0,https://twitter.com/IdentidadNL/status/1798949109292003472#m,,['https://video.twimg.com/ext_tw_video/1798948670081249280/pu/pl/qbZHxomUdfQ4dAwi.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 7, 2024 · 5:17 AM UTC",sacude tromba a monterrey y área metropolitana inundaciones árboles caídos postes derribados y muchos sectores sin luz fue el saldo de una tromba que azotó monterrey lluvia tromba pcnuevoleon pcmty sanpedro identidaanlcom mtyfollow,inundación,,8,5,0,0,https://twitter.com/IdentidadNL/status/1798947260941910434#m,,['https://video.twimg.com/ext_tw_video/1798947179333312513/pu/pl/DXWC8x9qV-VCzcIL.m3u8?tag=12'],
@IdentidadNL,Identidad Nuevo León,"Jun 5, 2024 · 12:16 AM UTC",mujer muere golpeada por locomotora empress accidente tren kcsg,no se relaciona,,1,0,0,0,https://twitter.com/IdentidadNL/status/1798146726240624701#m,,,
@josuegonzaleztv,Josué González,"Jun 21, 2024 · 4:40 AM UTC",incendio de auto en rangel frías y linconl mtyfollow rayelizalder,eléctrico,,38,12,2,1,https://twitter.com/josuegonzaleztv/status/1804011485879804288#m,,['https://video.twimg.com/ext_tw_video/1804011461867352065/pu/vid/avc1/364x640/yca48vYAJ9cLdwOC.mp4?tag=12'],
@MtyFollow,MtyFollow®,"Jun 21, 2024 · 3:59 AM UTC",fuertes lluvias se llevan carro se recomienda discreción,lluvia,,44,3,2,1,https://twitter.com/MtyFollow/status/1804001204071989508#m,,['https://video.twimg.com/amplify_video/1804001140171747328/vid/avc1/220x400/Mn75OHkRv0z1ZYnx.mp4?tag=16'],
@gob_Escobedo,Gobierno de Escobedo,"Jun 21, 2024 · 2:20 AM UTC",almomento pm cierre total de carretera a monclova en el tramo de libramiento y colombia por encharcamiento para evitar accidentes así como cierre de av santa bárbara en ambos sentidos,no se relaciona,,15,7,0,0,https://twitter.com/gob_Escobedo/status/1803976257144504424#m,['https://pbs.twimg.com/media/GQkC2CXWIAAfEDO.jpg'],,
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,,1476,304,47,58,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,
@ShiirleyHdez,ShirleyHernandez,"Jun 21, 2024 · 12:09 AM UTC",salva protección civil aramberri a mujer con su perro ante las inundaciones provocadas por la tormenta tropical alberto protección civil de aramberri rescató a una mujer que se quedó atrapada en el agua con su perrito mtyfollow comunidadmty aztecacomunidad,inundación,,23,6,2,1,https://twitter.com/ShiirleyHdez/status/1803943380436815943#m,,['https://video.twimg.com/ext_tw_video/1803943358928420864/pu/vid/avc1/356x640/KWWikzV3I4sTRmgw.mp4?tag=12'],
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 8:11 PM UTC",local i por las fuertes lluvias de este jueves reportan que la laguna de sánchez se llenó algo que no ocurría desde el huracán ingrid en el mtyfollow,lluvia,,93,12,0,0,https://twitter.com/PorvenirMx/status/1803883282037383539#m,,,
@andresmijesmx,Andrés Mijes,"Jun 20, 2024 · 6:30 PM UTC",supervisando las avenidas principales donde anteriormente sufríamos inundaciones gracias a los pluviales que hemos construido en esta administración el flujo del agua está circulando,inundación,,11,7,2,0,https://twitter.com/andresmijesmx/status/1803857865477886232#m,"['https://pbs.twimg.com/media/GQiXKh-WgAEdGGN.jpg', 'https://pbs.twimg.com/media/GQiXKiBWkAAYPHc.jpg']",,
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 5:29 PM UTC",seguridad i protección civil de monterrey pcmty reporta afectación severa en el carril exprés de constitución piden extremar las precauciones durante las lluvias mtyfollow,lluvia,,26,3,1,0,https://twitter.com/PorvenirMx/status/1803842601147339125#m,,['https://video.twimg.com/ext_tw_video/1803839180977684480/pu/vid/avc1/640x480/z8v0eBj4vLdV419L.mp4?tag=12'],
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",cuáles son los beneficios de las lluvias provocadas por la tormenta alberto qué acciones estamos realizando para minimizar las fallas eléctricas en sistemas de bombeo habrá más precipitaciones importantes estos son los datos que debes conocer del nlinforma,lluvia,,20,2,5,0,https://twitter.com/ayd_monterrey/status/1803981637971251536#m,['https://pbs.twimg.com/media/GQkHBywakAEJhud.jpg'],,
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",con lo que se cerraría con un promedio de hasta mm de lluvias extraordinarias,lluvia,,1,0,0,0,https://twitter.com/ayd_monterrey/status/1803981653263688189#m,,,
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",a pesar de la turbiedad que se presenta en las presas por las lluvias las plantas potabilizadoras la boca y san roque continúan operando con normalidad,lluvia,,1,0,1,0,https://twitter.com/ayd_monterrey/status/1803981647546900895#m,,,
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",mientras que las presas cerro prieto cuchillo y libertad tardarán hasta hrs en reflejar las ganancias tras las lluvias,lluvia,,0,0,1,0,https://twitter.com/ayd_monterrey/status/1803981642094252227#m,,,
@josuegonzaleztv,Josué González,"Jun 21, 2024 · 4:40 AM UTC",incendio de auto en rangel frías y linconl mtyfollow rayelizalder,eléctrico,,38,12,2,1,https://twitter.com/josuegonzaleztv/status/1804011485879804288#m,,['https://video.twimg.com/ext_tw_video/1804011461867352065/pu/pl/_VoOoyVw4sGslPRz.m3u8?tag=12'],
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:21 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,,1304,200,41,21,https://twitter.com/LCAlatorre/status/1803991611027714464#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:08 AM UTC",queda familia atrapada en casa por lluvias al interior del parque la huasteca,lluvia,,10,4,0,0,https://twitter.com/nmasmonterrey/status/1803988313008660704#m,,,
@davidfaz,David Faz,"Jun 20, 2024 · 11:25 PM UTC",desbordada la cola de caballo en santiago nuevo león debido a las lluvias provocadas por alberto gamavisionmx,inundación,,220,42,4,3,https://twitter.com/davidfaz/status/1803932173722095771#m,,['https://video.twimg.com/ext_tw_video/1803931862164725760/pu/pl/VNRPT1lj2DLc72b_.m3u8?tag=12'],
@Patricio_Lozano,Patricio Lozano,"Jun 21, 2024 · 2:55 AM UTC",estamos al pie del cañón con protección civil seguridad pública y servicios primarios durante estas lluvias los trabajos preventivos de esta semana dieron resultados y logramos evitar que algunos arroyos que siempre se desbordan lo hicieran hoy les pido que por favor,lluvia,,153,7,0,1,https://twitter.com/Patricio_Lozano/status/1803985094794743976#m,"['https://pbs.twimg.com/media/GQkK0d2bYAAON3S.jpg', 'https://pbs.twimg.com/media/GQkK0d2akAQj9HV.jpg', 'https://pbs.twimg.com/media/GQkK0d2bsAAWgi8.jpg', 'https://pbs.twimg.com/media/GQkK0d5akAUyeoj.jpg']",,
@telediariomty,@telediariomty,"Jun 20, 2024 · 10:44 PM UTC",lluvias esta es la fecha en la que llegará el nuevo ciclón tropical que podría causar más lluvias en méxico,lluvia,,22,4,0,0,https://twitter.com/telediariomty/status/1803921858162823634#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:41 AM UTC",viviendas se encuentran en riesgo por inundaciones en colonia la independencia en monterrey nl,inundación,,9,2,0,0,https://twitter.com/nmasmonterrey/status/1803981541665652974#m,,,
